seq,Credit_Default,BE_SCORE_ON_OD,BNI_SCORE_ON_OD,BUSAGE,BUSSTRUC,MAXLINEUTIL,AVGLINEUTIL12,MAXLINEBALRT,MAXTIMESLBAL12,DAYSDELQ,TOTDAYSDELQ12,TOTACBAL,MAXDELQ,TOTDELQ12,DEPOSITRT,AVGDEPRT12,ALL_OPEN_TRADE_UT,BR_OPEN_TRADE_UT,BR_TRADE_PAST_DUE
8,0,625,908,13,1,0.1271,0.252425,0.316,0,0,0,1907.39,0,0,14.2593,3.6398,69,78,0
3,0,618,890,25,1,0.3062,0.451809,0.3675,0,0,0,18377.31,0,0,1.1438,1.9593,61,66,0
3,0,705,526,12,1,,,,,0,0,,,,,,68,16,0
5,0,803,950,55,2,1.9573,1.9573,4.9068,1,0,0,1957.36,0,0,3.1813,3.1813,51,29,0
3,0,752,956,67,2,0.1684,0.431008,0.4188,1,0,0,4210,0,0,3.7494,2.0534,51,68,0
9,0,718,965,18,1,0.6971,0.510783,0.7651,0,0,0,20913.63,0,0,0.4663,0.3715,6,6,0
2,0,715,957,30,1,0.6882,0.612709,0.8692,2,0,0,20648.73,0,1,0.4033,0.334,26,12,0
9,0,821,971,63,1,,,,,0,0,,,,,,58,53,0
10,0,681,868,26,1,0.3455,0.413975,0.7094,0,0,0,6911.06,0,1,2.3192,1.7938,73,67,0
2,0,793,965,24,1,0,0,0.0093,0,0,0,,,,,,48,26,0
4,0,694,885,215,1,0.0841,0.351875,0.6588,0,0,0,8415.34,0,0,12.894,3.0362,70,53,0
8,0,663,901,13,1,0,0,0,0,0,0,,,,,,12,15,0
6,0,766,970,16,4,,,,,0,0,,,,,,13,14,0
2,0,758,960,28,4,,,,,,0,,,,,,0,0,0
4,0,635,913,40,4,,,,,0,0,,,,,,59,46,0
9,0,670,939,52,4,,,,,0,0,,,,,,44,39,0
10,0,800,966,344,2,0.446,0.167962,0.446,0,0,0,44602.57,0,0,0.3631,1.1408,34,17,0
3,0,639,873,121,1,0,0.3206,0,0,0,0,2228.19,0,0,20.608,20.608,51,51,0
8,0,782,962,138,,0,0,0,0,0,0,,,,,,9,10,0
3,0,762,962,150,2,0,0.2682,0,0,0,0,4023.47,0,0,0.7894,0.7894,19,3,0
9,0,780,969,57,2,0,0,0,0,0,0,,,,,,21,0,0
8,0,721,951,31,2,0.1641,0.231927,0.2464,0,0,0,4924.43,0,0,3.2491,3.8774,15,2,0
3,0,681,959,50,1,0.8921,0.622545,0.8921,0,0,0,26765.77,0,0,0.0551,0.8131,25,,0
3,0,797,963,191,4,0.0878,0.121042,0.0878,0,0,0,5888.25,0,0,1.9694,1.1608,34,34,0
5,0,686,938,77,1,0.7162,0.431872,0.7111,0,0,0,71567.82,0,3,0.0774,0.2725,31,24,0
6,0,633,966,173,2,0.3108,0.174433,0.3108,0,0,0,31088.33,0,0,0.6377,1.0595,65,64,0
10,0,767,953,170,1,0,0.0373,0.2544,0,0,0,2844.97,0,0,151.197,145.1988,17,32,0
6,0,702,947,13,1,,,,,0,0,,,,,,47,58,0
4,0,728,941,145,1,0,1.2026,0,2,0,0,4810.63,0,0,0,0,7,7,0
7,0,800,961,38,2,0,0,0,0,0,0,,,,,,90,90,0
9,0,716,956,53,1,0,0,0,0,0,0,,,,,,33,22,0
10,0,767,964,79,1,0.8659,0.664654,0.8671,0,0,0,51954.53,0,0,0.2277,1.6573,40,26,0
3,0,740,956,131,3,0.1467,0.277363,0.2725,0,0,0,7338.32,0,0,2.7708,3.4501,19,35,0
4,0,750,958,143,3,0.3219,0.231281,0.6815,0,0,0,16096.04,0,0,1.6046,1.4535,45,45,0
5,0,762,964,155,2,0.5622,0.559908,0.5622,0,0,0,56229.2,0,1,0.7389,0.5686,19,,
9,0,631,243,66,2,0.795,0.566433,0.9172,0,0,0,11925.24,0,0,0.6607,0.7944,81,61,0
6,0,532,82,78,2,0.8248,0.8491,0.9883,3,0,0,12373.3,0,0,0.6031,0.47,78,100,0
4,0,645,720,12,1,0.2546,0.165425,0.414,0,0,0,3820.33,0,0,2.3259,2.2818,67,84,0
4,0,734,969,91,2,0,0,0,0,0,0,,,,,,,,
5,0,642,959,103,2,0,0,0,0,0,0,,,,,,34,34,0
2,0,690,858,115,2,0,0,0,0,0,0,,,,,,49,49,0
3,0,0,0,149,1,0,0,0,0,0,0,,,,,,,,
2,0,0,0,161,1,0,0,0,0,0,0,,,,,,,,
4,0,0,0,173,1,0,0,0,0,0,0,,,,,,,,
10,0,781,967,60,3,,,,,1,0,,,,,,29,14,0
10,0,741,965,147,2,0,0,0,0,0,0,,,,,,42,42,0
10,0,723,955,171,2,0,0,0,0,0,0,,,,,,65,55,0
7,0,786,963,183,2,0,0,0,0,2,0,,,,,,42,47,0
6,0,806,964,46,1,0.7747,0.751944,0.7747,0,0,0,39005.1,0,1,0.2982,0.5375,29,0,0
7,0,807,969,58,1,0.6402,0.8082,0.6906,0,0,0,47552.03,0,0,0.2414,0.4152,50,53,0
5,0,721,948,346,1,0.6161,0.264637,0.6668,0,0,0,61617.62,0,0,0.2101,0.4492,69,74,0
4,0,700,964,36,1,1.3166,1.084544,2.9757,7,0,0,34098.6,0,0,5.1138,2.586,41,12,0
9,0,742,968,48,1,1.6938,1.2369,2.3966,12,0,0,67577.38,1,3,1.8827,1.4766,67,28,0
10,0,761,959,215,1,0.5487,0.479391,0.7272,0,0,0,21948.2,0,0,3.372,3.0787,14,3,0
2,0,724,955,15,1,0.765,0.416,0.765,0,0,0,57377.57,0,0,0.9397,0.981,27,27,0
3,0,685,709,61,1,0.0993,0.765808,0.2802,2,0,0,1489.58,0,4,2.3805,0.2241,59,63,0
2,0,765,961,12,1,,,,,0,0,,,,,,2,2,0
5,0,749,967,24,1,,0,,0,0,0,,,,,,48,55,0
6,0,573,391,45,1,0,0.4022,0,0,0,0,1318.89,0,0,50.9076,2.6375,79,59,1
2,0,788,962,100,1,0.6425,0.204983,0.7214,0,0,0,16063.8,0,0,0.2893,0.4399,9,9,0
9,0,717,952,112,1,0.6355,0.359928,0.8595,0,0,0,15888.23,0,0,0.4309,1.1458,73,73,0
3,0,780,971,124,1,0.6098,0.70012,0.8105,0,0,0,15246.91,0,0,0.6656,0.4953,2,2,0
9,0,780,968,136,1,0.2945,0.498866,0.5369,0,0,0,9333.98,0,0,1.0351,0.8566,16,16,0
6,0,710,933,43,1,0,0,0,0,0,0,,,,,,59,56,0
4,0,717,930,55,1,0.0153,0.21716,0,0,0,0,2060.6,0,0,115.7316,4.3568,54,69,0
8,0,644,490,47,1,0.6346,0.850442,0.6346,0,0,0,12692.87,0,2,0,0.2745,72,82,0
9,0,597,681,59,1,0.7363,0.683975,0.8887,0,0,0,14727.82,0,1,1.0415,2.3336,79,94,0
9,0,580,434,12,2,1.1173,0.8309,1.1173,5,31,1,1117.34,1,1,0,0.6644,100,100,0
7,0,793,973,14,1,0,0.59568,0,1,0,0,1121.91,0,0,5.2514,1.15,1,1,0
8,0,715,968,50,1,0.2855,0.389327,0.2855,1,0,0,19990.17,1,1,0,6.7782,7,7,0
7,0,780,969,102,1,0.1319,0.10525,0.1319,0,0,0,3959.03,1,3,0,0.1139,14,1,0
5,0,698,944,614,1,0,0,0,0,0,0,,,,,,7,5,0
10,0,745,954,205,4,0.5775,0.581855,0.8453,1,0,0,20213.66,0,0,2.0052,1.9366,,,1
5,0,712,960,130,1,,,,,0,0,,,,,,32,37,0
6,0,712,968,142,1,,,,,0,0,,,,,,30,33,0
10,0,720,951,15,4,0.2742,0.3067,0.2742,0,0,0,20566.95,3,4,0,0.0852,37,50,0
2,0,726,923,27,4,0,0.245266,0,0,0,0,4034.61,0,1,1.1496,0.3631,5,5,0
9,0,763,964,397,4,0.1257,0.2992,0.5936,1,0,0,5031.97,0,5,3.9745,1.082,29,16,0
3,0,0,0,,,0.9919,0.83745,0.9919,0,0,0,99193.69,1,5,0,0.0593,43,23,0
2,0,714,972,87,1,0,0.3487,0.003,2,0,0,895.85,0,0,26.7752,2.9993,7,7,0
3,0,657,947,79,1,0.8405,0.414455,0.8634,1,0,0,29419.3,0,0,0.729,0.9926,16,10,0
7,0,692,895,64,1,0.276,0.20375,0.276,0,0,0,,,,,,58,61,0
4,0,645,953,76,1,0.8888,0.807775,0.8888,0,0,0,,,,,,40,40,0
9,0,704,951,88,1,0.0768,0.734644,0.0964,0,0,0,7681.38,0,0,0.2603,0.0298,22,22,0
10,0,766,969,100,1,0,0.314175,0.6791,0,0,0,67919.34,0,0,0.1177,0.5897,5,5,0
9,0,745,941,114,4,0.6694,0.517191,0.6807,0,0,0,33370.3,0,4,0.0584,0.1168,85,21,0
9,0,644,868,66,1,0.664,0.540291,0.664,0,0,0,39842.11,0,2,0.5478,0.5968,53,68,0
3,0,685,877,90,1,0,0.655577,0.3934,0,0,0,50014.25,0,1,0.1601,1.0342,82,82,0
5,0,680,846,54,1,0.9978,0.56047,0.9978,0,0,0,99785.99,0,0,0.0322,1.5444,0,,0
5,0,776,965,92,1,,,,,0,0,,,,,,13,12,0
6,0,662,653,55,1,0.5427,0.7061,0.9878,0,0,0,40705.53,0,0,1.5282,0.6942,6,6,0
8,0,718,964,76,1,0.2683,0.246666,0.3851,0,0,0,5367.18,0,0,7.0969,6.582,,,
9,0,770,967,88,1,0.9312,0.359022,1.0967,1,0,0,18624.27,0,0,1.6826,4.1716,3,,
10,0,0,962,100,1,0.2992,0.522208,0.4249,3,0,0,14964.84,0,0,3.2496,2.4272,97,,
4,0,706,956,112,1,0.1254,0.22825,0.172,0,0,0,6271.41,0,0,7.6987,3.3027,75,,
9,0,777,966,144,1,,,,,0,0,,,,,,16,16,0
2,0,725,953,140,1,0.1827,0.09265,1.079,1,0,0,1370.42,0,0,10.0735,10.0735,72,94,0
6,0,663,521,164,1,0,0.21505,0.7136,0,0,0,3023.11,0,0,3.7047,8.4103,48,61,0
6,0,806,971,459,2,,,,,0,0,,,,,,0,,0
9,0,810,971,471,2,,,,,,0,,,,,,0,0,0
9,0,827,973,483,2,,,,,0,0,,,,,,0,0,0
3,0,653,866,12,2,0.1313,0.65887,0.1313,2,0,0,1970.95,0,0,0.8726,0.4496,16,16,0
8,0,712,972,95,2,0.1772,0.178427,0.1772,0,0,0,13295.82,0,2,3.1118,2.5382,0,0,0
8,0,716,972,107,2,0,0.163022,0.0419,0,0,0,4002.07,0,0,12.7945,3.8358,,,0
6,0,707,969,119,2,0.0649,0.324585,0.4086,0,0,0,4873.21,0,0,14.6624,2.1269,69,69,0
3,0,683,963,48,2,0.011,0.16285,0.1105,0,0,0,664.88,0,0,18.4995,1.9347,8,8,0
9,0,690,964,60,2,0.014,0.027166,0.014,0,0,0,843.93,0,0,16.1906,7.1531,5,5,0
2,0,739,948,78,2,0,0,0,0,0,0,,,,,,52,18,0
8,0,735,943,90,2,0,0.0452,0,0,0,0,1536.75,0,0,8.899,5.2785,37,26,0
2,0,753,966,62,2,0.713,0.30774,0.8374,0,0,0,17825.12,0,0,0.6101,2.7182,16,16,0
10,0,760,961,86,2,0,0.38258,0,0,0,0,530.67,0,0,72.165,3.0443,40,55,0
3,0,586,855,38,1,0.9897,0.945508,1.0337,11,0,0,74228.66,0,0,0.368,0.4751,75,,0
10,0,777,973,83,3,0.6261,0.3834,0.6261,0,0,0,64374.44,1,1,0.0091,0.4091,96,96,0
3,0,794,963,332,2,0.8989,0.655241,0.9608,0,0,0,66973.09,0,0,0.0746,0.1148,0,0,0
10,0,659,726,133,2,,,,,,0,,,,,,77,74,0
4,0,671,946,81,2,0,0.037955,0.0033,0,0,0,83.83,2,4,0,0.0084,21,1,0
6,0,728,969,105,2,0,0,0,0,0,0,,,,,,15,0,0
5,0,707,859,67,1,0.9352,0.902616,0.9447,0,0,0,18134.42,0,2,0.0817,0.0564,54,,0
4,0,683,923,12,2,0,0,0,0,0,0,,,,,,55,58,0
6,0,696,950,37,1,0,0.168233,0.2387,0,0,0,1774.02,0,0,13.1534,5.726,19,0,0
6,0,656,856,49,1,0.1522,0.159863,0.1592,0,0,0,2255.88,0,4,0.0833,1.5467,52,17,0
10,0,784,971,139,2,0,0,0,0,0,0,,,,,,3,3,0
7,0,798,969,151,2,0,0.14245,0.0923,0,0,0,3694.67,0,0,6.3852,2.2009,45,29,0
5,0,755,963,56,1,0.9023,0.695187,0.9394,0,0,0,45116.51,0,0,0.4904,0.8401,7,7,0
4,0,706,841,12,1,0,0,0.0502,0,0,0,,,,,,2,2,0
2,0,714,914,47,2,0.1037,0.772083,0.1155,0,0,0,10132.3,0,0,0.0635,0.1489,32,32,0
9,0,684,952,125,2,0,0,0,0,0,0,,,,,,39,26,0
2,0,730,972,92,1,0,0,0,0,0,0,,,,,,3,3,0
5,0,766,968,69,1,0,0,0,0,0,0,,,,,,8,8,0
7,0,774,962,81,1,0,0,0,0,0,0,,,,,,22,15,0
6,0,665,902,214,2,0.9318,0.473709,0.9332,0,0,0,55658.82,0,0,0.6938,1.2059,36,38,0
6,0,788,967,277,2,0.4938,0.655766,0.4938,0,0,0,39508.28,2,9,0,0.1034,0,0,0
2,0,743,754,85,2,0.0228,0.019116,0.0298,0,0,0,685.22,0,0,2.262,1.5761,44,35,0
7,0,660,790,156,1,0.4022,0.4022,0.8437,0,0,0,20114.57,0,0,11.3836,11.3836,74,63,0
9,0,718,965,68,2,0.5833,0.444072,0.6591,0,0,0,29169.55,0,0,0.3859,0.7896,40,74,0
9,0,754,968,199,2,0.0139,0.07455,0.071,0,0,0,698.1,0,0,7.5648,2.5649,56,43,0
8,0,714,919,95,1,0,0.529983,0.1125,0,0,0,5108.81,0,0,5.7271,5.6129,51,51,0
8,0,730,866,107,1,0.2913,0.223609,0.3217,0,0,0,17477.57,0,0,2.4287,3.0294,27,29,0
2,0,730,901,119,1,0.8072,0.24098,0.8122,0,0,0,48436.14,0,0,0.4339,3.046,56,51,0
9,0,757,931,131,1,0.8569,0.702616,0.8802,0,0,0,51414.35,0,0,0.5135,0.85,79,,
3,0,753,968,218,1,0.2509,0.312644,0.3282,0,0,0,25098.06,0,0,1.1014,0.8131,34,34,0
3,0,764,940,12,1,0.0492,0.485916,0.393,1,0,0,1230.05,0,0,17.7952,1.3342,10,,0
7,0,706,905,48,1,0.0885,0.289466,0.0885,0,0,0,7891.06,0,0,3.1283,1.1119,59,95,0
6,0,664,239,234,1,0,0.89036,0,5,0,0,2629.89,0,0,2.0913,1.0826,43,48,0
2,0,776,953,50,2,0.1042,0.0831,0.1094,0,0,0,5214.09,0,0,0.1438,0.318,,,0
9,0,797,976,213,2,0.7945,0.619357,0.9837,0,0,0,27013.06,0,0,0.5162,0.791,18,19,0
10,0,581,113,104,1,,,,,0,0,,,,,,70,75,0
10,0,703,910,40,1,0,0.16758,0.2804,0,0,0,1719.37,0,0,25.14,25.14,56,41,0
8,0,762,967,64,1,0,0.12208,0,0,0,0,5703.96,0,0,7.2996,5.4714,18,18,0
10,0,706,956,25,1,0,0,0,0,0,0,,,,,,57,43,0
8,0,788,966,37,1,0,0,0,0,1,0,,,,,,69,12,0
8,0,610,355,12,2,0.9395,0.583683,0.9395,0,0,0,53788.53,0,0,0.052,0.2796,87,85,0
8,0,715,963,68,1,0,0,0,0,0,0,,,,,,1,5,0
2,0,694,820,17,1,0.9942,0.79966,1.0229,8,0,0,24855.74,0,0,0.1439,0.2161,93,93,0
3,0,729,899,73,1,0.6886,0.952475,0.7103,10,0,0,34432.56,0,0,0.2097,0.167,93,93,0
2,0,746,938,85,1,0.9936,0.901316,1.0002,1,0,0,49681.83,0,0,0.0361,0.0515,93,93,0
3,0,747,944,13,1,0,0.3151,0.9987,0,0,0,6303.87,0,0,1.0591,27.5655,17,8,0
6,0,802,970,253,4,,,,,0,0,,,,,,29,2,0
5,0,724,918,17,1,0,0.3133,0,0,0,0,123.03,0,0,0,0,5,5,0
8,0,695,934,29,1,0,0,0.2688,0,0,0,25545.4,0,0,0.8013,0.8013,36,38,0
3,0,751,972,36,1,,,,,0,0,,,,,,32,8,0
3,0,784,967,47,1,0,0,0,0,0,0,,,,,,0,0,0
2,0,683,864,188,1,0.8412,0.395536,0.9474,0,0,0,,,,,,52,28,0
2,0,706,860,200,1,0.7971,0.884866,0.9029,7,0,0,51814.19,0,0,1.0499,0.8618,81,65,0
5,0,718,941,212,1,0.7362,0.767183,0.8073,2,0,0,62579.99,0,0,1.1502,1.0987,70,56,0
3,0,609,872,15,2,0,0,0.808,0,0,0,,,,,,63,103,0
6,0,625,812,27,2,0,0,0,0,0,0,,,,,,83,95,0
2,0,603,488,39,2,0,0,0,0,0,0,,,,,,24,24,0
4,0,757,965,81,1,0,0,0,0,0,0,,,,,,11,11,0
8,0,765,970,93,1,0.0629,0.0629,0.0629,0,0,0,6299.96,0,0,4.4644,4.4644,1,1,0
8,0,724,966,105,1,0.1267,0.139533,0.1865,0,0,0,12672.91,0,0,2.4406,2.9836,18,21,0
6,0,781,967,61,4,0,0,0,0,0,0,,,,,,96,66,0
10,0,662,675,101,1,0.5074,0.327625,0.6094,0,0,0,10860.1,0,0,24.5113,20.6015,66,58,0
3,0,746,964,37,1,0.0253,0.067633,0.0446,0,0,0,2537.77,0,0,4.6501,4.6005,33,20,0
6,0,598,405,91,1,0.9176,0.89561,0.9518,1,0,0,50472.23,0,0,0.8246,0.8937,54,84,1
5,0,604,491,103,1,0.9186,0.89815,0.942,6,0,0,50523.27,0,0,0.3326,0.7157,67,80,1
6,0,583,840,115,1,0.9047,0.854591,0.9756,0,0,0,49761.72,0,0,0.3711,0.5964,45,33,0
7,0,585,728,127,1,0.8675,0.891633,0.9632,3,0,0,52980.58,0,0,0.3004,0.4616,,,
2,0,629,860,36,2,0.9111,0.70164,0.9111,1,0,0,,,,,,75,12,0
10,0,635,608,48,2,0.6124,0.76453,0.6585,6,0,0,36746.89,0,0,0.4251,1.1459,60,60,0
8,0,649,918,60,2,1.703,1.166858,1.8314,11,0,0,102182.83,0,0,0.2611,0.8883,71,56,0
2,0,667,870,72,1,0.9799,1.14925,1.0104,8,0,0,58795.98,0,0,0.6272,0.8058,41,45,0
5,0,770,973,100,1,0,0.173666,0.2567,1,0,0,3497.51,0,0,5.5201,3.0889,28,34,0
4,0,801,969,112,1,0,0,0,0,0,0,,,,,,4,4,0
9,0,717,939,124,1,0,0,0,0,0,0,,,,,,52,54,0
4,0,745,965,136,1,0,0,0,0,0,0,,,,,,10,9,0
8,0,759,960,37,1,,,,,0,0,,,,,,16,16,0
3,0,667,871,49,1,,,,,0,0,,,,,,101,101,0
8,0,675,933,29,2,0.2249,0.72633,0.624,3,0,0,3472.69,0,0,4.1931,1.4315,59,60,0
6,0,687,747,53,2,0.9924,0.841963,0.9924,0,0,0,15017.9,1,4,0,0.338,78,78,0
7,0,793,970,160,1,0.8549,0.745,0.8549,0,0,0,42749.01,0,0,1.2858,1.5197,87,89,0
9,0,729,818,12,1,,,,,,0,,,,,,48,0,0
4,0,633,902,206,1,0,0.322666,0,0,0,0,,,,,,63,31,0
3,0,816,969,188,1,0.2411,0.18365,0.2882,0,0,0,12058.01,0,0,0.7687,0.9764,0,0,0
7,0,822,971,200,1,0,0.260725,0,0,0,0,7477.51,0,0,2.9056,2.9914,2,2,0
9,0,701,949,31,1,,,,,0,0,,,,,,47,2,0
5,0,815,970,279,1,0,0,0,0,0,0,,,,,,0,0,0
9,0,706,631,38,1,0.9669,0.917708,0.9965,0,0,0,,,,,,84,89,0
6,0,624,473,50,1,0.981,0.920508,0.981,2,0,0,,,,,,70,74,0
7,0,670,235,62,1,0.9464,0.955391,0.9979,2,0,0,47323.69,0,0,0.5158,0.5269,77,83,0
7,0,661,556,74,1,0.9158,0.890466,0.9271,2,0,0,45793.34,0,0,0.4587,0.8302,66,79,0
3,0,683,948,30,1,0.6254,0.4415,0.7692,0,0,0,25016.22,0,0,3.4944,4.3621,,,0
10,0,716,934,42,1,0.5948,0.664708,0.9949,0,0,0,29743.04,0,0,2.597,2.9764,40,14,0
9,0,804,967,197,2,0.0067,0.064183,0.0067,0,0,0,339.12,0,0,3,2.0427,44,26,0
5,0,571,769,185,1,0.9702,0.942,0.9751,0,0,0,97029.71,0,7,0.0103,0.0155,53,87,0
6,0,746,967,17,1,0,0.4116,0,0,0,0,4116.65,0,0,0.4858,0.4858,50,41,0
4,0,716,962,26,1,0,0,0,0,0,0,,,,,,39,39,0
7,0,760,960,27,1,0,0,0,0,0,0,,,,,,30,3,0
5,0,744,940,13,1,,,,,0,0,,,,,,35,35,0
4,0,779,968,25,1,,,,,0,0,,,,,,80,81,0
4,0,798,965,36,1,0.1054,0.08255,0.1054,0,0,0,10547.38,0,0,0.9138,4.3763,30,9,0
9,0,694,960,42,1,0.9684,0.241958,0.9684,0,0,0,48424.87,9,11,0.0051,0.0118,43,13,1
4,0,,,14,4,1.0361,0.62973,1.1437,3,0,0,51809.11,0,0,0.5099,0.8898,,,
8,0,697,929,94,2,0,0,0,0,0,0,,,,,,69,72,0
10,0,612,779,244,1,1.1438,0.916116,1.2214,10,0,0,45754.54,0,0,1.5868,2.557,81,76,0
2,0,616,878,40,1,,,,,,0,,,,,,96,98,0
2,0,711,896,64,1,0.368,0.40438,0.6829,0,0,0,22084.06,0,0,5.236,4.5714,17,13,0
2,0,780,972,70,2,0.1069,0.1562,0.1647,0,0,0,4812.52,0,1,0.5571,0.1279,25,25,0
5,0,640,825,98,2,0.6178,0.43772,0.6178,0,0,0,37070.96,1,1,0,0.907,74,85,0
8,0,706,902,43,2,0.9142,0.9549,0.934,0,0,0,54851.53,0,6,0.03,0.0152,48,60,0
3,0,680,928,55,2,0.728,0.832091,0.728,0,0,0,43684.08,1,6,0,0.0256,39,43,0
7,0,736,967,67,2,0.4415,0.593583,0.4415,0,0,0,26492.78,1,7,0,0.0473,18,21,0
10,0,721,877,37,1,0.3603,0.135183,0.471,0,0,0,13584.45,0,0,1.2721,2.9124,44,22,0
5,0,735,957,49,1,0.1595,0.308516,0.2394,0,0,0,6014.03,0,0,3.083,1.5992,26,12,0
4,0,773,961,61,1,0.1809,0.118,0.1992,0,0,0,2420.68,0,0,9.799,6.1861,,,1
5,0,772,963,13,1,0,0,0,0,0,0,,,,,,43,27,0
8,0,793,972,43,1,,,,,0,0,,,,,,14,14,0
8,0,767,966,370,1,0.1527,0.132266,0.3192,0,0,0,15271.04,0,0,3.0667,3.1329,28,29,0
5,0,768,965,382,1,0,0.097433,0.1523,0,0,0,7746.02,0,0,6.4797,4.5427,38,40,0
9,0,789,969,394,1,0,0.0926,0.0095,0,0,0,9264.3,0,0,6.2731,6.2731,25,25,0
2,0,790,972,406,1,0,0,0,0,0,0,,,,,,10,10,0
3,0,782,970,129,2,0.2065,0.430025,0.2065,0,0,0,20655.98,0,0,0.0387,0.2353,43,18,0
3,0,761,946,143,3,0.0789,0.250337,0.1765,1,0,0,5918,0,2,3.4397,1.6018,15,15,0
3,0,806,967,241,1,0.5839,0.37015,1.3159,4,0,0,8758.74,0,0,4.7536,8.265,55,25,0
6,0,764,961,253,1,0.1037,0.120742,0.2936,0,0,0,3111.8,0,0,15.0972,12.215,51,26,0
7,0,808,966,265,1,0,0.137,0,1,0,0,4112.18,0,0,11.0835,11.0835,45,33,0
3,0,792,957,277,1,0,0.1036,0.0186,0,0,0,560.02,0,0,86.1869,13.2664,78,93,0
7,0,778,964,54,2,0.243,0.0898,0.243,0,0,0,12153.89,0,0,0.4872,2.7743,23,23,0
2,0,640,910,157,1,0.3357,0.4264,0.4787,1,0,0,10072.9,0,0,1.4026,1.3757,29,22,0
9,0,747,944,51,1,0.6724,0.589945,0.6724,0,0,0,50436.18,0,0,0.4326,0.5062,38,45,0
10,0,736,930,63,1,0.9393,0.937125,0.9393,4,0,0,93933.22,0,0,0.1609,0.1444,38,40,0
10,0,738,959,75,1,0.9354,0.874333,0.9466,2,0,0,84511.89,0,0,0.8517,0.2068,60,101,0
10,0,780,962,64,1,0.118,0.098966,0.118,0,0,0,,,,,,15,13,0
8,0,764,962,76,1,0,0.34065,0.6664,0,0,0,,,,,,25,25,0
8,0,746,968,88,1,0,0,0,0,0,0,,,,,,9,9,0
7,0,736,963,100,1,0,0,0,0,0,0,,,,,,79,113,0
4,0,713,467,18,4,0.682,0.422925,0.9264,0,0,0,17052.04,0,0,1.5,1.9599,5,4,0
3,0,689,862,88,2,0.7885,1.07005,0.7885,4,0,0,15771.59,0,0,0.3561,0.5302,34,34,0
8,0,624,853,103,1,0.3708,0.348666,0.7713,0,0,0,9271.48,0,0,3.0555,2.1449,75,86,0
6,0,750,963,473,2,0.789,0.632958,0.8092,0,0,0,78903.89,0,0,0.1271,0.1725,31,30,0
3,0,766,952,16,1,0.648,0.570366,0.6791,0,0,0,13608.49,0,0,0.5082,0.5588,43,45,0
2,0,738,950,28,1,0.6311,0.486508,0.6712,0,0,0,13254.96,0,0,0.6246,0.7854,43,43,0
2,0,758,949,38,1,0.9731,0.966691,0.9814,0,0,0,29194.38,0,1,0.0171,0.0263,,,0
3,0,771,972,232,2,0.0586,0.14868,0.0917,0,0,0,5860.32,0,0,18.6255,7.752,0,0,0
10,0,730,964,429,3,0.3286,0.316522,0.8363,0,0,0,4929.86,0,0,2.9363,3.0613,92,61,0
7,0,701,958,441,3,0.6647,0.3069,0.6647,0,0,0,9971.59,0,0,0.405,0.9193,77,96,0
3,0,780,973,13,2,0,0,0,0,0,0,,,,,,16,16,0
9,0,742,957,56,1,,,,,,0,,,,,,12,12,0
4,0,731,921,68,1,,,,,0,0,,,,,,39,43,0
5,0,704,866,80,1,,,,,0,0,,,,,,6,6,0
7,0,772,966,86,2,0,0,0,0,0,0,,,,,,63,48,0
2,0,639,785,16,1,0.9819,0.666308,0.9819,0,0,0,73647.27,0,1,0.0054,0.0702,62,97,0
7,0,638,757,28,1,0.9906,0.989383,0.9984,2,0,0,74301.15,0,2,0.0134,0.0244,37,20,0
6,0,760,969,300,2,0.3044,0.333316,0.4124,0,0,0,30445.5,0,4,0.3957,0.2617,33,4,0
4,0,667,911,135,2,0.089,0.08024,0.1846,0,0,0,8900.4,0,3,1.7068,0.9314,8,8,0
5,0,642,927,86,2,0.1813,0.363566,0.1813,3,0,0,5439.63,0,0,3.923,5.6084,2,3,0
8,0,734,970,85,1,0.3947,0.58691,0.4897,0,0,0,17762.27,0,0,0.5665,0.294,11,11,0
10,0,791,971,,3,,,,,,2,,,,,,4,4,0
5,0,817,969,64,2,0,0,0,0,0,0,,,,,,66,82,1
2,0,721,953,48,1,0.5582,0.409437,0.608,0,0,0,22330.61,0,0,0.8669,1.5463,8,2,0
4,0,0,0,24,2,0,0.0422,0,0,0,0,1264.92,0,0,21.3033,20.792,66,109,0
6,0,745,964,279,1,,,,,0,0,,,,,,9,4,0
6,0,719,905,125,2,0.3926,0.310233,0.4793,0,0,0,13742.83,0,0,0.3959,0.4407,46,40,0
2,0,703,883,137,2,0.8132,0.609591,0.8132,0,0,0,28464.4,0,0,0.1621,0.3954,56,44,0
7,0,801,968,199,1,0,0.5547,0,1,0,0,40265.74,0,1,77.6841,37.5921,3,4,0
4,0,814,970,223,1,0,0.33365,0,0,0,0,443.22,0,0,408.375,5.9335,8,8,0
7,0,632,959,27,1,1.0694,0.931066,1.3067,4,0,0,3208.27,0,0,0.4946,1.2524,15,15,1
7,0,580,948,39,1,0,1.166625,0.3311,7,0,0,1262.92,0,0,1.4114,0.8003,94,100,0
10,0,715,961,79,2,,,,,0,0,,,,,,37,24,0
10,0,704,924,91,2,0,0,0,0,0,0,,,,,,28,28,0
6,0,823,970,138,2,0,0.782085,0.3331,6,0,0,17502.16,0,0,2.0819,1.7196,0,,
7,0,711,965,150,2,1.0445,0.85278,1.0445,6,0,0,20891.02,0,0,1.7427,1.4754,32,43,0
